Date,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WMT
2020-01-16,76.57750701904297,209.54800415039062,93.89700317382812,122.9827651977539,330.036376953125,133.51560974121094,182.45167541503906,42.96937561035156,95.60305786132812,144.64857482910156,41.573204040527344,223.3635711669922,205.15304565429688,166.0608673095703,106.28277587890625,53.174537658691406,131.02748107910156,120.94293212890625,49.75026321411133,190.03050231933594,120.50931549072266,76.20782470703125,159.54437255859375,98.52815246582031,112.76146697998047,125.90972137451172,282.69189453125,194.73471069335938,47.23283386230469,36.02425765991211
2020-01-17,77.42529296875,210.4105682373047,93.23600006103516,123.89654541015625,322.2328186035156,134.37030029296875,181.9922637939453,42.9431037902832,94.53163146972656,143.86114501953125,42.25447082519531,223.1310272216797,207.92349243164062,166.94464111328125,106.5369644165039,53.12106704711914,131.8851318359375,121.7800521850586,49.85533142089844,191.04896545410156,120.73566436767578,76.03234100341797,160.4373016357422,99.63379669189453,113.06556701660156,127.61449432373047,280.5581359863281,198.36868286132812,47.59696578979492,35.732078552246094
2020-01-21,76.90059661865234,207.021240234375,94.5999984741211,122.96392822265625,311.5165710449219,132.61546325683594,185.02830505371094,42.7503776550293,92.67501831054688,143.09364318847656,41.66826248168945,219.76785278320312,208.8558807373047,164.8490447998047,107.19939422607422,53.96779251098633,131.97352600097656,120.5816421508789,50.05671691894531,190.3098907470703,119.43077087402344,75.19650268554688,159.86122131347656,99.68146514892578,112.7793197631836,127.77772521972656,282.49444580078125,200.87860107421875,47.74736022949219,35.92789077758789
2020-01-22,77.17508697509766,206.28065490722656,94.37300109863281,123.86829376220703,307.17242431640625,129.68763732910156,182.5115966796875,42.986900329589844,92.33968353271484,143.54217529296875,40.29780960083008,220.9753875732422,208.81105041503906,164.04727172851562,110.83509063720703,55.91081237792969,131.07171630859375,120.44061279296875,50.44198226928711,190.56224060058594,118.52532958984375,74.9290771484375,159.0931396484375,99.59568786621094,112.97610473632812,128.1676483154297,282.55078125,201.46974182128906,47.8740119934082,36.08642578125
2020-01-23,77.54676818847656,204.79067993164062,94.22899627685547,123.75523376464844,315.9104309082031,129.79669189453125,183.73997497558594,42.92557907104492,92.50326538085938,141.73805236816406,39.8066520690918,219.66055297851562,209.48348999023438,163.61903381347656,110.04943084716797,56.436668395996094,131.31922912597656,120.31726837158203,50.63460922241211,192.34674072265625,118.33226776123047,74.01805877685547,160.0724639892578,98.19453430175781,112.45964813232422,121.68401336669922,281.4887390136719,200.1324005126953,47.897762298583984,35.996273040771484
2020-01-24,77.32328033447266,196.556884765625,93.08200073242188,127.2784652709961,321.1393127441406,127.64176940917969,181.87242126464844,42.7941780090332,91.48091125488281,139.6249542236328,38.41244888305664,216.38682556152344,208.00411987304688,161.3867950439453,108.27008056640625,61.026832580566406,131.13360595703125,117.33003234863281,50.50326919555664,190.3820343017578,118.60523223876953,71.86170196533203,158.45938110351562,97.25091552734375,112.5946044921875,122.2190170288086,275.2377624511719,198.65943908691406,47.715694427490234,35.54869842529297
2020-01-27,75.04954528808594,194.25665283203125,91.41699981689453,123.06755065917969,314.72747802734375,123.41371154785156,180.47425842285156,41.58525848388672,90.28679656982422,135.45852661132812,37.37467575073242,213.0057373046875,207.2779083251953,158.11587524414062,106.7757339477539,58.549041748046875,131.51377868652344,116.34312438964844,50.32814407348633,188.6696014404297,116.92752075195312,71.96199035644531,155.8094940185547,95.54475402832031,113.08948516845703,121.26688385009766,267.0409851074219,195.45181274414062,47.422821044921875,36.011810302734375
2020-01-28,77.17267608642578,195.90342712402344,92.6624984741211,124.77262878417969,314.6877136230469,124.33207702636719,182.61146545410156,41.84806823730469,90.88385009765625,137.92050170898438,37.35884475708008,216.97715759277344,209.67176818847656,159.86526489257812,107.49207305908203,59.99293518066406,132.17686462402344,118.45796203613281,49.9166259765625,189.6159210205078,110.23664855957031,72.08737182617188,158.86270141601562,95.706787109375,113.39539337158203,121.86536407470703,268.71429443359375,196.575927734375,48.04816436767578,36.2418327331543
2020-01-29,78.78807830810547,197.9161376953125,92.9000015258789,124.04727172851562,320.1153869628906,123.45919799804688,181.53286743164062,41.21731948852539,90.2704086303711,135.61801147460938,39.347198486328125,214.7767791748047,209.8152313232422,160.05657958984375,106.05937957763672,59.11945724487305,133.0963592529297,118.28173065185547,49.9166259765625,193.2660369873047,107.85321044921875,72.91481018066406,161.33978271484375,95.16348266601562,112.52262115478516,120.84976959228516,265.9224853515625,198.52374267578125,47.12202453613281,36.021156311035156
2020-01-30,78.67388153076172,197.0447998046875,93.53399658203125,125.49800872802734,321.3878173828125,123.08637237548828,185.4277801513672,41.38376998901367,91.11285400390625,137.36231994628906,38.39659881591797,218.3635711669922,208.71241760253906,162.48922729492188,105.35074615478516,59.24424743652344,132.93722534179688,119.7445068359375,51.53645324707031,194.834228515625,108.1927261352539,72.29630279541016,165.8908233642578,93.59078216552734,113.32339477539062,121.69306945800781,264.1177978515625,201.77015686035156,46.987457275390625,36.2356071472168
2020-01-31,75.18559265136719,188.2447052001953,100.43599700927734,122.34217834472656,316.3875732421875,119.43118286132812,182.07215881347656,40.27120590209961,87.62863159179688,137.86070251464844,36.495384216308594,212.6569061279297,204.5075225830078,157.8243408203125,110.71186065673828,56.980369567871094,131.619873046875,116.63391876220703,51.13368606567383,192.8424530029297,105.62955474853516,71.41036987304688,163.4425048828125,91.78929901123047,112.12674713134766,119.35350799560547,256.0996398925781,192.81593322753906,47.05077362060547,35.58599090576172
2020-02-03,74.97911071777344,188.96783447265625,100.20999908447266,123.40668487548828,314.1310119628906,117.99454498291016,185.1781005859375,40.761775970458984,86.9252700805664,140.86093139648438,37.02614212036133,213.783935546875,207.59169006347656,156.0932159423828,112.66836547851562,57.41709518432617,132.7692108154297,117.52389526367188,51.291282653808594,193.93295288085938,104.25144958496094,72.99840545654297,167.4270477294922,94.62017822265625,112.567626953125,121.15808868408203,257.5754089355469,194.5989990234375,45.95050811767578,35.517608642578125
2020-02-04,77.45446014404297,193.26339721679688,102.4834976196289,124.2073974609375,316.0595397949219,121.39518737792969,188.09429931640625,41.71665573120117,87.39146423339844,144.2598419189453,38.063880920410156,216.4047088623047,210.69386291503906,159.63743591308594,114.85596466064453,58.34404373168945,134.03353881835938,119.21578216552734,51.5189323425293,193.4282684326172,104.68417358398438,73.85089874267578,172.93817138671875,96.63134765625,113.06248474121094,120.22403717041016,263.9861145019531,197.26397705078125,46.14048385620117,35.828426361083984
2020-02-05,78.0860366821289,202.0896453857422,101.99349975585938,125.85601806640625,327.6008605957031,124.96855163574219,185.24801635742188,42.44375991821289,90.19682312011719,140.91075134277344,39.299678802490234,218.51559448242188,213.4822235107422,161.17726135253906,120.41734313964844,60.0196647644043,136.14659118652344,121.24252319335938,51.527687072753906,193.2029266357422,108.07291412353516,71.73633575439453,172.72691345214844,95.83070373535156,114.09718322753906,124.03262329101562,277.9825134277344,196.53717041015625,46.805397033691406,36.30711364746094
2020-02-06,78.99939727783203,201.66268920898438,102.5114974975586,125.5262680053711,339.4106140136719,124.79579162597656,186.48638916015625,42.65401077270508,89.55068969726562,142.23643493652344,38.974884033203125,216.29737854003906,214.13665771484375,160.6761474609375,120.74855041503906,60.09132385253906,135.73988342285156,121.26013946533203,51.65027618408203,191.85107421875,108.44571685791016,71.6109619140625,176.3081817626953,95.57333374023438,114.39411163330078,123.77873229980469,274.9088134765625,196.76007080078125,47.05077362060547,36.15169143676758
2020-02-07,77.92559051513672,199.81553649902344,103.96399688720703,124.17915344238281,334.75830078125,121.26786804199219,185.47772216796875,42.02326202392578,89.10084533691406,140.56190490722656,38.04803466796875,212.8805389404297,212.7559814453125,159.7012481689453,119.40206909179688,59.13294219970703,134.28994750976562,120.8724365234375,51.82538986206055,190.71548461914062,106.5749282836914,71.10948944091797,176.55784606933594,94.78223419189453,113.44038391113281,123.33439636230469,271.86322021484375,196.46932983398438,47.44656753540039,36.1952018737793
2020-02-10,78.29571533203125,198.1513671875,106.69550323486328,124.57481384277344,342.6314697265625,122.13169860839844,188.87327575683594,42.81169509887695,89.7960433959961,142.1267852783203,38.17478942871094,212.30809020996094,215.72360229492188,161.22279357910156,120.19596862792969,59.464351654052734,134.2633819580078,121.3747329711914,52.315696716308594,192.15750122070312,106.62152099609375,71.59425354003906,181.17601013183594,95.33505249023438,113.5213394165039,123.5248031616211,269.8046569824219,199.6188201904297,47.684043884277344,35.82221984863281
2020-02-11,77.82332611083984,199.49317932128906,107.54000091552734,124.94220733642578,342.3829345703125,123.83199310302734,188.86329650878906,43.03947448730469,90.95745086669922,140.5519256591797,38.65009307861328,211.50306701660156,216.64706420898438,163.22723388671875,119.45654296875,60.377952575683594,134.37832641601562,121.60382080078125,52.175621032714844,194.42864990234375,108.15279388427734,71.25157165527344,177.08587646484375,95.33505249023438,111.71285247802734,124.57672119140625,273.3388977050781,197.63221740722656,46.45710372924805,35.868839263916016
2020-02-12,79.67147064208984,197.78541564941406,108.0,125.5168228149414,345.39501953125,126.92349243164062,189.2128448486328,43.74028778076172,91.63631439208984,141.3892059326172,39.117469787597656,213.4619140625,216.60223388671875,165.07684326171875,120.88087463378906,60.4227409362793,133.5825958251953,121.60382080078125,52.01801300048828,195.9878387451172,109.05156707763672,69.57998657226562,177.34512329101562,98.17546844482422,111.07403564453125,123.06237030029297,285.2673645019531,201.02392578125,46.092987060546875,36.00871276855469
2020-02-13,79.1041030883789,195.71456909179688,107.49349975585938,126.66612243652344,342.82000732421875,127.04167175292969,188.39390563964844,41.45384979248047,91.32550811767578,140.44227600097656,38.26192092895508,213.193603515625,217.29257202148438,164.11109924316406,120.1025619506836,60.40481185913086,132.698486328125,121.49806213378906,52.19313430786133,195.95181274414062,107.51589965820312,68.5101547241211,176.385009765625,98.52815246582031,112.43266296386719,124.12330627441406,284.06427001953125,201.27627563476562,46.42544937133789,36.50291442871094
2020-02-14,79.12358093261719,196.1006622314453,106.74349975585938,127.99441528320312,340.489990234375,125.46866607666016,189.7021942138672,41.14724349975586,91.08554077148438,139.08670043945312,38.523345947265625,212.05763244628906,219.68643188476562,164.73971557617188,117.29283142089844,60.252540588378906,132.73387145996094,121.12797546386719,52.490821838378906,195.65438842773438,108.35712432861328,69.0784912109375,177.95962524414062,98.69017791748047,113.4943618774414,124.92127990722656,280.84942626953125,204.08096313476562,46.31462097167969,36.64278793334961
2020-02-18,77.67478942871094,194.52993774414062,107.78350067138672,127.74006652832031,338.8800048828125,124.18657684326172,190.84071350097656,40.81435012817383,91.21793365478516,138.68800354003906,37.81830978393555,208.59609985351562,218.70916748046875,163.47325134277344,117.60415649414062,59.240440368652344,131.85853576660156,119.52420806884766,52.12308120727539,194.8071746826172,106.92364501953125,68.91969299316406,179.76466369628906,97.2223129272461,112.35169219970703,123.21651458740234,284.00787353515625,204.9640655517578,45.83969497680664,37.183624267578125
2020-02-19,78.79974365234375,195.6443634033203,108.51100158691406,128.99290466308594,338.29998779296875,124.4411849975586,192.61837768554688,40.55154037475586,91.63168334960938,140.8409881591797,37.675716400146484,212.28121948242188,218.44020080566406,164.78526306152344,117.41732025146484,60.109256744384766,131.68174743652344,121.15440368652344,52.333221435546875,194.3385467529297,107.23326873779297,68.53524780273438,180.30381774902344,97.66075897216797,112.86453247070312,121.97416687011719,286.987548828125,207.01177978515625,46.08507537841797,36.5775146484375
2020-02-20,77.9913330078125,194.92477416992188,107.65499877929688,128.66323852539062,336.2799987792969,124.50485229492188,193.1077423095703,41.04210662841797,90.86212921142578,139.91400146484375,38.626319885253906,208.166748046875,221.47059631347656,164.63951110839844,117.69757080078125,58.622406005859375,131.17779541015625,121.15440368652344,52.2894401550293,193.8428192138672,106.70830535888672,68.94477081298828,177.55032348632812,97.72748565673828,113.89027404785156,121.49359130859375,283.9984436035156,205.2067108154297,45.98217010498047,36.580631256103516
2020-02-21,76.22599792480469,195.4951629638672,104.79850006103516,127.08062744140625,330.3800048828125,124.75940704345703,189.25277709960938,40.56029510498047,90.20018768310547,138.5185546875,38.26192092895508,206.27943420410156,219.96441650390625,163.89236450195312,116.62348175048828,57.628196716308594,132.55706787109375,119.67401123046875,52.6484260559082,194.55484008789062,105.61135864257812,68.81940460205078,171.9375,95.55427551269531,113.99821472167969,122.56360626220703,283.34039306640625,202.64466857910156,46.069236755371094,36.857261657714844
2020-02-24,72.60521697998047,191.18673706054688,100.4645004272461,120.75956726074219,317.8999938964844,120.1767807006836,185.6974334716797,38.54541778564453,86.64215087890625,132.57791137695312,36.63005065917969,200.84112548828125,214.90768432617188,159.69210815429688,113.96936798095703,55.31733703613281,129.825439453125,116.45770263671875,51.35258483886719,192.4368896484375,102.66368103027344,67.97525024414062,164.52432250976562,91.4175796508789,110.93907165527344,121.62052917480469,261.11920166015625,192.92051696777344,45.903011322021484,36.15480422973633
2020-02-25,70.14594268798828,184.60557556152344,98.63700103759766,113.89214324951172,304.1400146484375,117.29441833496094,181.0335235595703,37.441619873046875,83.33235168457031,127.77357482910156,34.81597137451172,194.64256286621094,212.8276824951172,152.88604736328125,110.29573059082031,53.49910354614258,128.70436096191406,111.25867462158203,50.6258430480957,191.15708923339844,98.82766723632812,67.08931732177734,161.8093719482422,88.54857635498047,109.25654602050781,118.60088348388672,247.5833282470703,182.83729553222656,45.21434783935547,35.55490493774414
2020-02-26,71.25870513916016,188.2559051513672,98.97949981689453,111.6312484741211,305.5899963378906,116.61247253417969,178.6366424560547,36.933528900146484,81.1230697631836,122.95926666259766,34.10301971435547,193.00575256347656,210.94488525390625,152.32115173339844,108.77023315429688,53.427452087402344,127.84130096435547,111.5935287475586,50.43321990966797,189.35458374023438,100.2476577758789,66.8134994506836,163.83114624023438,87.69071197509766,108.11387634277344,116.57869720458984,247.21670532226562,181.68246459960938,45.230186462402344,35.36531066894531
2020-02-27,66.60064697265625,178.56846618652344,94.21499633789062,106.27104949951172,287.760009765625,112.08435821533203,171.9254150390625,35.07633972167969,77.88774871826172,117.65654754638672,31.848283767700195,183.98068237304688,201.48606872558594,146.15614318847656,103.6021728515625,50.00594711303711,123.78395080566406,106.94967651367188,48.095428466796875,181.1531219482422,101.05525207519531,65.25892639160156,152.28775024414062,84.4023208618164,102.12152862548828,112.51622009277344,238.68162536621094,174.6950225830078,43.58372116088867,34.31473159790039
2020-02-28,66.56169128417969,175.26036071777344,94.1875,103.5579833984375,275.1099853515625,112.96636199951172,170.1776885986328,34.97997283935547,77.23406219482422,117.26781463623047,32.54080581665039,180.6779327392578,195.30873107910156,148.55618286132812,101.29833221435547,49.728271484375,119.65546417236328,102.31463623046875,46.83460998535156,176.09262084960938,100.43611907958984,63.98851013183594,155.97508239746094,85.42980194091797,101.87859344482422,108.64415740966797,239.6592254638672,176.393310546875,42.87130355834961,33.469295501708984
2020-03-02,72.75862121582031,186.2025909423828,97.69750213623047,107.26962280273438,289.2699890136719,116.02145385742188,176.52940368652344,36.066253662109375,79.92324829101562,119.59024810791016,33.354122161865234,188.50729370117188,206.15721130371094,150.45240783691406,104.52838134765625,52.110801696777344,124.58473205566406,107.08184051513672,48.96224594116211,183.6924591064453,102.97997283935547,68.00869750976562,166.35354614257812,88.58395385742188,107.57401275634766,115.78070831298828,256.7200622558594,186.65122985839844,45.372657775878906,36.01803207397461
2020-03-03,70.44786834716797,179.37576293945312,95.44950103759766,101.74928283691406,280.6199951171875,113.09363555908203,169.1490478515625,35.07633972167969,78.10289764404297,116.07170867919922,32.661598205566406,183.0717315673828,204.36407470703125,148.29966735839844,100.32544708251953,50.13134765625,120.64308166503906,103.06362915039062,49.084835052490234,180.93548583984375,97.74417877197266,66.13650512695312,158.38198852539062,86.91130065917969,106.3233642578125,113.631591796875,245.71275329589844,180.24609375,44.090328216552734,35.09489822387695
2020-03-04,73.71556854248047,188.756103515625,98.79149627685547,108.99354553222656,283.1199951171875,115.83961486816406,175.46080017089844,36.25897216796875,81.52852630615234,118.79283905029297,33.74869918823242,187.85035705566406,216.14498901367188,156.81893920898438,104.46611022949219,52.55864715576172,127.663330078125,105.61026000976562,51.58898162841797,187.7462921142578,103.62604522705078,69.34595489501953,164.197021484375,89.6448974609375,112.01876068115234,119.27191162109375,272.05126953125,188.5533905029297,46.00591278076172,36.2946662902832
2020-03-05,71.32444763183594,186.13241577148438,96.20149993896484,104.50944519042969,260.3699951171875,110.90232849121094,169.37875366210938,34.66460037231445,80.41973114013672,113.6097412109375,32.291168212890625,178.8960723876953,210.5234832763672,151.07530212402344,100.83137512207031,51.018070220947266,126.35538482666016,100.42888641357422,49.68021774291992,179.8562469482422,101.89649200439453,68.18418884277344,160.07644653320312,86.5767593383789,109.43649291992188,116.08903503417969,265.97894287109375,181.43978881835938,45.24601364135742,36.03047180175781
2020-03-06,70.37725830078125,184.8424835205078,95.05449676513672,101.9659423828125,262.3299865722656,110.39314270019531,163.86595153808594,34.76095962524414,78.87239837646484,114.89553833007812,31.381216049194336,173.55055236816406,204.8751220703125,150.26004028320312,99.4148178100586,49.952205657958984,126.37317657470703,95.23868560791016,48.38436508178711,180.34596252441406,103.40396881103516,68.702392578125,155.55154418945312,84.45487213134766,109.46348571777344,113.20537567138672,266.834228515625,178.9165496826172,45.016456604003906,36.43764877319336
2020-03-09,64.81096649169922,174.0669708251953,90.03050231933594,92.59270477294922,227.1699981689453,94.62657928466797,151.0127410888672,33.254180908203125,66.75028991699219,104.01101684570312,24.58477783203125,155.51608276367188,188.69203186035156,140.0277099609375,91.69388580322266,45.545448303222656,121.39937591552734,82.3381118774414,45.407413482666016,169.4631805419922,96.95005798339844,65.9944076538086,145.00938415527344,80.39271545410156,104.42489624023438,106.06727600097656,257.0302429199219,166.07720947265625,44.19322967529297,36.4158821105957
2020-03-10,69.47875213623047,181.4641876220703,94.59100341796875,97.31228637695312,231.00999450683594,96.82698822021484,161.1295166015625,35.11137008666992,70.31658172607422,111.0979232788086,25.285354614257812,165.9011688232422,202.35574340820312,148.11647033691406,97.11096954345703,48.34893035888672,126.02616119384766,88.73551940917969,46.983455657958984,181.25286865234375,103.16842651367188,68.55196380615234,154.92572021484375,84.39753723144531,108.46475982666016,109.14342498779297,263.196533203125,177.20851135253906,44.739402770996094,37.23334884643555
2020-03-11,67.06572723388672,174.31263732910156,91.04299926757812,89.85137939453125,189.0800018310547,91.55329132080078,154.3683624267578,32.456993103027344,68.70305633544922,105.16725158691406,22.539396286010742,154.6881103515625,192.14768981933594,140.51324462890625,91.81840515136719,46.27095031738281,117.27088928222656,84.55870819091797,45.713863372802734,170.72378540039062,99.09014892578125,66.23677825927734,147.90728759765625,80.28755950927734,100.40301513671875,102.78120422363281,261.1097412109375,167.84344482421875,43.40165710449219,35.567344665527344
2020-03-12,60.44267654418945,159.91311645507812,83.83049774169922,78.68824768066406,154.83999633789062,83.88823699951172,140.40658569335938,29.084274291992188,63.10124206542969,91.51174926757812,19.06064796447754,135.60069274902344,172.02044677734375,123.52964782714844,80.01905822753906,40.78937911987305,111.58528900146484,77.5885238647461,41.29220199584961,154.29078674316406,89.89718627929688,62.22499084472656,133.8800048828125,70.92069244384766,91.63045501708984,93.26985168457031,235.38229370117188,155.35345458984375,40.528263092041016,32.34101104736328
2020-03-13,67.68419647216797,177.3400115966797,89.25,93.8267593383789,170.1999969482422,90.59857177734375,147.5872039794922,32.973854064941406,69.0257568359375,102.18695831298828,20.687288284301758,159.43972778320312,185.63119506835938,136.86737060546875,84.0196304321289,48.751991271972656,119.48637390136719,91.56413269042969,42.81139373779297,160.63905334472656,95.34837341308594,64.67724609375,152.91355895996094,72.23970794677734,102.63439178466797,98.08030700683594,256.8218078613281,170.63844299316406,42.87922286987305,35.46476745605469
2020-03-16,58.976837158203125,165.5641326904297,84.4574966430664,80.89261627197266,129.61000061035156,84.93391418457031,124.13784790039062,29.531047821044922,57.67316818237305,94.70136260986328,17.71585464477539,139.18238830566406,148.88758850097656,123.91438293457031,77.1159439086914,39.956390380859375,113.11569213867188,77.86167907714844,39.97614288330078,135.1370849609375,88.10031127929688,58.921600341796875,130.37562561035156,63.83817672729492,97.622802734375,77.67923736572266,212.45106506347656,147.52175903320312,40.362037658691406,33.183345794677734
2020-03-17,61.570064544677734,182.3416748046875,90.39199829101562,81.56147003173828,124.13999938964844,91.10775756835938,135.2433319091797,31.099151611328125,58.49235916137695,93.22616577148438,21.42007827758789,142.7910919189453,156.72190856933594,120.73567962646484,83.0078125,44.855770111083984,121.53285217285156,82.6201171875,41.6719970703125,133.87646484375,90.47594451904297,62.76431655883789,141.11026000976562,66.75337982177734,106.38633728027344,88.00299835205078,230.55816650390625,153.22811889648438,42.99004364013672,37.06861877441406
2020-03-18,60.06281661987305,179.77943420410156,91.5,69.47510528564453,101.88999938964844,91.03500366210938,132.06748962402344,32.518314361572266,45.551048278808594,88.51153564453125,21.29123306274414,126.00750732421875,140.4666748046875,109.56902313232422,80.59504699707031,42.64344024658203,120.0825424194336,73.92278289794922,39.614013671875,124.51725006103516,92.21224975585938,60.362613677978516,135.1700897216797,65.03292846679688,105.675537109375,74.56658935546875,204.91748046875,144.09596252441406,42.997962951660156,38.10054016113281
2020-03-19,59.602622985839844,174.40919494628906,94.04650115966797,72.60269927978516,97.70999908447266,93.66278839111328,139.278076171875,33.035179138183594,47.487274169921875,94.62162017822266,22.644081115722656,134.52978515625,145.4307861328125,108.97356414794922,78.09662628173828,41.14765167236328,113.04452514648438,75.16526794433594,36.94657897949219,135.58140563964844,92.54200744628906,59.604183197021484,137.39405822753906,67.2313003540039,99.71918487548828,78.56465911865234,207.5041961669922,147.75466918945312,42.443851470947266,37.29195022583008
2020-03-20,55.81871032714844,165.18678283691406,92.30449676513672,69.82369995117188,95.01000213623047,86.83424377441406,139.168212890625,31.186750411987305,49.142173767089844,85.70069885253906,22.096500396728516,124.55864715576172,137.32574462890625,103.05587768554688,74.24393463134766,41.04911804199219,106.67381286621094,73.57913208007812,33.82868576049805,134.6654815673828,84.0489501953125,60.13508605957031,132.23373413085938,64.46900939941406,92.16131591796875,81.70467376708984,195.03318786621094,142.49464416503906,41.00320816040039,35.58111572265625
2020-03-23,54.63288879394531,163.15101623535156,95.1415023803711,64.9627914428711,105.62000274658203,83.51543426513672,140.33668518066406,30.310714721679688,44.864280700683594,85.48140716552734,21.40397071838379,121.462890625,146.56805419921875,95.14117431640625,73.7613754272461,44.407936096191406,98.88838195800781,69.64021301269531,33.17507553100586,124.33592987060547,79.32460021972656,55.95529556274414,130.9147186279297,60.02450942993164,87.90547943115234,80.65495300292969,183.9593963623047,131.73214721679688,39.82376480102539,35.677886962890625
